"";"objectid";"n_outliers";"dom.min";"dom.mean";"dom.sd";"dom.max";"aspect.N";"aspect.NO";"aspect.O";"aspect.SO";"aspect.S";"aspect.SW";"aspect.W";"aspect.NW";"aspect.unb";"neig_flach";"neig_schraeg";"inclined.unb";"eign.nicht";"eign.wenig_2040";"eign.wenig_2020";"eign.geeignet";"eign.gut";"eign.sehr_gut";"eign.unb";"n_poss_modules";"e_pv_2020_high";"e_st_2020_high";"e_pv_2040_high";"e_st_2040_high";"e_pv_2020_low";"e_st_2020_low";"e_pv_2040_low";"e_st_2040_low"
"2645";2311997;0;430,453887939453;436,028098133123;1,53943717403762;438,220581054688;6;10;5;7;1;7;2;5;64;12;31;64;11;8;13;22;25;28;0;29,3333333333333;11,088;24,64;12,096;26,88;6,678;14,84;6,678;14,84
"2646";2311998;51;429,756652832031;432,261003282335;1,07041212172248;433,670593261719;8;17;7;13;11;22;11;22;69;72;39;69;5;11;23;17;27;97;0;54,6666666666667;20,664;45,92;22,05;49;15,624;34,72;15,624;34,72
"2647";2311999;0;435,855346679688;439,044410073833;1,49388868105781;441,980041503906;15;23;7;3;5;3;8;31;62;43;52;62;20;25;21;17;36;38;0;37,3333333333333;14,112;31,36;17,262;38,36;9,324;20,72;9,324;20,72
"2648";2312000;4;433,255126953125;437,453468322754;1,53977133893032;439,518981933594;1;10;2;1;0;1;1;0;44;1;15;44;1;4;7;23;13;12;0;18,3333333333333;6,93;15,4;7,434;16,52;3,15;7;3,15;7
"2649";2312002;3;424,195281982422;429,530823719652;2,55113734095949;437,970001220703;2;0;2;12;0;3;3;34;102;9;47;102;11;6;13;89;27;12;0;47;17,766;39,48;18,522;41,16;4,914;10,92;4,914;10,92
"2650";2312003;0;424,811981201172;425,184695561727;0,4106943378976;425,736419677734;0;0;0;0;0;0;0;1;47;1;0;47;7;25;15;1;0;0;0;5,33333333333333;2,016;4,48;5,166;11,48;0;0;0;0
"2651";2312004;0;433,398742675781;437,961667640187;2,12301026110715;440,002868652344;5;6;6;4;1;18;5;7;55;20;32;55;6;11;15;21;23;31;0;30;11,34;25,2;12,726;28,28;6,804;15,12;6,804;15,12
"2652";2312005;0;432,059143066406;433,275543212891;0,349190541637453;434,360321044922;8;32;5;26;19;16;6;32;82;104;40;82;0;0;2;9;117;98;0;75,3333333333333;28,476;63,28;28,476;63,28;27,09;60,2;27,09;60,2
"2653";2312006;0;426,710845947266;429,913950774629;1,6536139791688;431,786865234375;1;1;0;4;1;0;1;5;46;2;11;46;2;4;23;7;3;20;0;17,6666666666667;6,678;14,84;7,182;15,96;2,898;6,44;2,898;6,44
"2654";2312007;0;428,865081787109;430,362492152623;0,603435298132364;431,880615234375;0;2;2;12;0;0;3;15;50;5;29;50;0;0;4;33;10;37;0;28;10,584;23,52;10,584;23,52;5,922;13,16;5,922;13,16
"2655";2312008;57;426,065887451172;432,089015674214;1,62539587350328;436,545257568359;17;30;19;24;14;21;12;30;86;70;97;86;32;19;16;34;95;57;0;67,3333333333333;25,452;56,56;27,846;61,88;19,152;42,56;19,152;42,56
"2656";2312011;0;428,881439208984;431,210969060914;1,1187250712566;433,549194335938;2;20;3;1;1;34;1;1;54;7;56;54;2;16;17;27;37;18;0;33;12,474;27,72;14,49;32,2;6,93;15,4;6,93;15,4
"2657";2312012;30;429,381561279297;432,130970076019;0,647756845007406;434,044281005859;8;12;5;15;9;18;2;10;74;51;28;74;7;7;8;20;54;57;0;46,3333333333333;17,514;38,92;18,396;40,88;13,986;31,08;13,986;31,08
"2658";2312013;16;433,234100341797;438,390302627806;2,31464857339314;444,370819091797;23;19;0;2;15;6;1;2;58;1;67;58;20;45;8;5;5;43;0;20,3333333333333;7,686;17,08;13,356;29,68;6,048;13,44;6,048;13,44
"2659";2312014;1;429,716278076172;431,894575699516;0,953323838591311;435,144653320312;4;6;6;5;6;11;3;6;45;0;47;45;3;8;25;5;21;30;0;27;10,206;22,68;11,214;24,92;6,426;14,28;6,426;14,28
"2660";2312016;23;433,322296142578;436,999511520584;1,25726674001342;439,862335205078;13;9;8;0;3;7;12;5;97;32;25;97;9;8;12;18;92;15;0;45,6666666666667;17,262;38,36;18,27;40,6;13,482;29,96;13,482;29,96
"2661";2312018;0;435,910705566406;438,036643444652;0,916428305484959;440,453033447266;28;9;13;6;11;3;1;6;65;3;74;65;3;39;30;31;30;9;0;33,3333333333333;12,6;28;17,514;38,92;4,914;10,92;4,914;10,92
"2662";2312024;5;425,86572265625;432,788836392489;1,77369982704318;434,54736328125;1;1;3;12;2;1;2;16;50;4;34;50;6;1;2;36;7;36;0;27;10,206;22,68;10,332;22,96;5,418;12,04;5,418;12,04
"2663";2312025;0;431,586029052734;433,316225350621;0,795411773260756;435,298248291016;5;4;8;4;6;1;3;8;44;2;37;44;0;4;26;21;23;9;0;26,3333333333333;9,954;22,12;10,458;23,24;4,032;8,96;4,032;8,96
"2664";2312080;14;438,462615966797;440,855033026801;0,966589596736778;442,907745361328;7;12;4;2;3;3;0;0;41;8;23;41;8;7;19;14;10;14;0;19;7,182;15,96;8,064;17,92;3,024;6,72;3,024;6,72
"2665";2312081;0;432,197387695312;433,997964267073;1,03418448657382;436,070983886719;6;2;5;1;2;1;3;0;38;2;18;38;18;18;12;9;1;0;0;7,33333333333333;2,772;6,16;5,04;11,2;0,126;0,28;0,126;0,28
"2666";2312082;3;435,453247070312;436,746455868201;0,652103528389047;441,875915527344;37;36;39;24;43;21;18;19;106;25;212;106;3;9;38;82;88;123;0;110,333333333333;41,706;92,68;42,84;95,2;26,586;59,08;26,586;59,08
"2667";2312173;0;426,133056640625;427,146428426107;0,449843696199241;427,633880615234;0;0;0;1;0;1;0;0;34;1;1;34;0;1;0;2;8;25;0;11,6666666666667;4,41;9,8;4,536;10,08;4,158;9,24;4,158;9,24
"2668";2312174;0;486,631134033203;488,283055962457;0,669988924051417;489,581909179688;4;1;4;2;6;1;0;1;26;0;19;26;3;3;22;17;0;0;0;13;4,914;10,92;5,292;11,76;0;0;0;0
"2669";2312183;0;426,306060791016;427,34075012207;0,50744063963189;428,5439453125;0;0;0;0;0;0;0;0;30;0;0;30;4;6;6;6;6;2;0;6,66666666666667;2,52;5,6;3,276;7,28;1,008;2,24;1,008;2,24
"2670";2312186;0;440,083190917969;442,626649141312;1,25907083809913;445,605834960938;15;12;12;5;10;12;5;9;48;2;78;48;13;25;19;7;24;40;0;30;11,34;25,2;14,49;32,2;8,064;17,92;8,064;17,92
"2671";2312189;0;451,080200195312;452,876005960167;0,866877647413475;454,829559326172;2;4;11;13;2;3;11;13;50;5;54;50;4;11;51;34;9;0;0;31,3333333333333;11,844;26,32;13,23;29,4;1,134;2,52;1,134;2,52
"2672";2312191;2;427,589935302734;430,565432593936;0,74974057129532;430,888244628906;0;0;0;0;0;0;3;0;18;3;0;18;10;9;2;0;0;0;0;0,666666666666667;0,252;0,56;1,386;3,08;0;0;0;0
"2673";2312247;0;434,378295898438;434,765608938117;0,253923395052477;435,140777587891;0;0;3;0;0;0;1;0;15;1;3;15;5;0;6;8;0;0;0;4,66666666666667;1,764;3,92;1,764;3,92;0;0;0;0
"2674";2312248;0;426,462982177734;430,931641919032;2,06370531223458;437,343780517578;8;39;14;49;9;14;7;34;109;29;145;109;24;48;42;41;45;83;0;70,3333333333333;26,586;59,08;32,634;72,52;16,128;35,84;16,128;35,84
"2675";2312249;5;430,669708251953;433,317512779905;0,453139775643389;436,262573242188;27;17;31;4;26;18;15;15;75;83;70;75;0;2;1;17;118;90;0;75,3333333333333;28,476;63,28;28,728;63,84;26,208;58,24;26,208;58,24
"2676";2312250;29;426,706970214844;434,006935087972;2,90176768754465;437,963439941406;6;38;11;19;14;11;10;25;107;9;125;107;20;53;49;31;46;42;0;56;21,168;47,04;27,846;61,88;11,088;24,64;11,088;24,64
"2677";2312251;11;433,472839355469;438,712661936313;1,64360108897488;444,142425537109;17;3;2;11;9;5;4;25;82;8;68;82;12;11;30;46;20;39;0;45;17,01;37,8;18,396;40,88;7,434;16,52;7,434;16,52
"2678";2312252;1;431,726959228516;433,177885986328;0,338548774498751;434,268585205078;2;2;2;28;4;3;2;23;59;41;25;59;0;0;1;6;51;67;0;41,6666666666667;15,75;35;15,75;35;14,868;33,04;14,868;33,04
"2679";2312253;0;435,077575683594;435,658965139678;0,344217765944581;436,433471679688;2;0;2;1;0;2;1;0;25;3;5;25;1;4;8;11;9;0;0;9,33333333333333;3,528;7,84;4,032;8,96;1,134;2,52;1,134;2,52
"2680";2312254;14;433,731658935547;437,806785121109;1,866361051954;439,895874023438;1;32;6;6;0;13;1;0;73;7;52;73;0;0;1;66;18;47;0;44;16,632;36,96;16,632;36,96;8,19;18,2;8,19;18,2
"2681";2312256;0;433,530303955078;434,178549448649;0,333441409164212;434,713317871094;0;1;2;0;0;1;0;0;20;2;2;20;0;0;1;9;7;7;0;8;3,024;6,72;3,024;6,72;1,764;3,92;1,764;3,92
"2682";2312258;0;430,129455566406;431,144334096757;0,557610654968452;432,430419921875;3;12;0;0;3;6;0;1;38;2;23;38;0;0;0;33;5;25;0;21;7,938;17,64;7,938;17,64;3,78;8,4;3,78;8,4
"2683";2312259;0;433,897399902344;434,30869697122;0,245713742851716;434,744415283203;2;0;0;4;0;0;0;3;25;4;5;25;5;15;14;0;0;0;0;4,66666666666667;1,764;3,92;3,654;8,12;0;0;0;0
"2684";2312260;5;433,214477539062;437,072843198423;1,43483092304239;440,439086914062;6;8;20;10;9;14;14;5;76;3;83;76;0;19;33;28;40;42;0;47,6666666666667;18,018;40,04;20,412;45,36;10,332;22,96;10,332;22,96
"2685";2312261;3;437,237030029297;439,192981939206;1,29090701362695;444,410003662109;3;11;2;1;9;6;2;8;45;0;42;45;10;22;27;9;15;4;0;18,3333333333333;6,93;15,4;9,702;21,56;2,394;5,32;2,394;5,32
"2686";2312262;0;427,107757568359;427,790743146624;0,367959094377243;428,352325439453;0;5;0;0;0;1;0;0;22;2;4;22;0;0;11;14;3;0;0;9,33333333333333;3,528;7,84;3,528;7,84;0,378;0,84;0,378;0,84
"2687";2312264;0;427,1708984375;431,282209916548;2,50733152744503;436,720947265625;5;11;0;0;2;4;2;17;58;1;40;58;14;28;22;11;14;10;0;19;7,182;15,96;10,71;23,8;3,024;6,72;3,024;6,72
"2688";2312265;0;428,629516601562;431,45914208798;1,46992285187667;434,331756591797;39;1;0;3;34;1;0;6;47;2;82;47;43;15;2;7;10;54;0;24,3333333333333;9,198;20,44;11,088;24,64;8,064;17,92;8,064;17,92
"2689";2312266;6;422,936279296875;431,08528003358;2,47298998977955;434,124786376953;0;17;27;2;0;8;9;1;50;2;62;50;9;31;28;7;36;3;0;24,6666666666667;9,324;20,72;13,23;29,4;4,914;10,92;4,914;10,92
"2690";2312267;0;448,758941650391;450,545528922111;0,84972458917155;452,475830078125;7;16;14;9;5;12;23;5;66;4;87;66;19;19;36;61;18;4;0;39,6666666666667;14,994;33,32;17,388;38,64;2,772;6,16;2,772;6,16
"2691";2312268;7;432,471984863281;437,484430887613;1,64264435232897;439,614807128906;4;3;3;8;3;4;1;3;54;3;26;54;10;5;17;5;7;39;0;22,6666666666667;8,568;19,04;9,198;20,44;5,796;12,88;5,796;12,88
"2692";2312269;0;436,998474121094;438,116002400716;0,538979670112931;438,925323486328;5;0;1;1;0;0;0;1;22;3;5;22;10;3;4;6;3;4;0;5,66666666666667;2,142;4,76;2,52;5,6;0,882;1,96;0,882;1,96
"2693";2312270;0;433,744689941406;435,947005743729;1,21983056103254;439,18359375;38;14;13;18;8;14;8;15;62;3;125;62;2;59;30;20;27;52;0;43;16,254;36,12;23,688;52,64;9,954;22,12;9,954;22,12
"2694";2312271;0;432,573547363281;433,337362474011;0,351207173577933;433,859283447266;8;13;0;0;5;2;0;0;34;8;20;34;0;1;3;40;18;0;0;20,3333333333333;7,686;17,08;7,812;17,36;2,268;5,04;2,268;5,04
"2695";2312272;0;434,522369384766;436,235657772775;0,816060330700717;438,001770019531;8;7;0;0;2;4;0;1;37;1;21;37;0;5;43;10;1;0;0;18;6,804;15,12;7,434;16,52;0,126;0,28;0,126;0,28
"2696";2312274;38;436,685607910156;436,84045601981;0,280432302772902;438,065673828125;8;8;9;20;19;19;11;17;64;75;36;64;1;6;9;11;32;116;0;56;21,168;47,04;21,924;48,72;18,648;41,44;18,648;41,44
"2697";2312275;0;432,994201660156;433,561354417067;0,266705844065035;433,930419921875;0;4;0;0;0;0;0;0;22;1;3;22;2;3;18;3;0;0;0;7;2,646;5,88;3,024;6,72;0;0;0;0
"2698";2312277;9;424,056640625;429,043297903878;2,28531847636843;432,289123535156;0;2;12;1;4;3;5;1;42;1;27;42;1;4;8;38;8;11;0;21,6666666666667;8,19;18,2;8,694;19,32;2,394;5,32;2,394;5,32
"2699";2312278;2;426,108825683594;426,196965535482;0,123621071403115;426,435943603516;0;0;0;0;0;0;0;0;12;0;0;12;11;1;0;0;0;0;0;0;0;0;0,126;0,28;0;0;0;0
"2700";2312279;0;430,94580078125;432,439837761645;0,813108397632759;434,756011962891;1;9;0;1;2;2;0;2;36;1;16;36;9;10;11;15;8;0;0;11,3333333333333;4,284;9,52;5,544;12,32;1,008;2,24;1,008;2,24
"2701";2312280;2;438,965972900391;439,705810121048;0,537372400613417;441,751861572266;6;37;34;5;12;12;22;9;78;17;120;78;0;0;4;20;119;72;0;71,6666666666667;27,09;60,2;27,09;60,2;24,066;53,48;24,066;53,48
"2702";2312281;1;430,9423828125;431,68879207488;0,467405206229615;433,363952636719;6;2;0;3;0;1;1;11;38;2;22;38;0;1;4;30;9;18;0;20,3333333333333;7,686;17,08;7,812;17,36;3,402;7,56;3,402;7,56
"2703";2312282;0;426,490234375;429,676292835582;2,37239829390994;433,391052246094;2;5;1;10;2;4;2;8;76;10;24;76;0;4;10;26;36;34;0;35,3333333333333;13,356;29,68;13,86;30,8;8,82;19,6;8,82;19,6
"2704";2312283;1;432,797058105469;434,868318658126;1,11534357227041;438,595001220703;6;10;2;0;4;10;1;1;42;0;34;42;18;8;12;13;22;3;0;16,6666666666667;6,3;14;7,308;16,24;3,15;7;3,15;7
"2705";2312284;0;436,280548095703;438,908497477687;0,936959778903993;440,746765136719;10;63;7;47;1;39;4;44;129;19;196;129;2;3;73;77;22;167;0;113;42,714;94,92;43,092;95,76;23,814;52,92;23,814;52,92
"2706";2312285;0;426,653381347656;427,156398010254;0,272563354363965;427,673645019531;0;0;0;0;0;0;1;1;18;1;1;18;0;0;0;5;10;5;0;6,66666666666667;2,52;5,6;2,52;5,6;1,89;4,2;1,89;4,2
"2707";2312323;0;432,344818115234;433,124906597715;0,425096977456167;433,723602294922;5;0;1;2;2;0;0;1;22;2;9;22;0;0;9;8;2;14;0;11;4,158;9,24;4,158;9,24;2,016;4,48;2,016;4,48
"2708";2312324;0;432,664154052734;433,879086494446;0,479380706068728;434,413879394531;0;2;3;0;0;1;2;1;23;4;5;23;0;3;1;5;15;8;0;9,66666666666666;3,654;8,12;4,032;8,96;2,898;6,44;2,898;6,44
"2709";2312327;0;432,408935546875;433,134142194475;0,426679870221576;433,780670166016;0;0;0;2;3;0;0;5;25;2;8;25;0;0;9;7;4;15;0;11,6666666666667;4,41;9,8;4,41;9,8;2,394;5,32;2,394;5,32
"2710";2312328;36;431,509674072266;434,799195029519;1,51000027678218;438,35791015625;19;21;18;13;20;15;22;12;80;27;113;80;32;22;32;50;54;30;0;55,3333333333333;20,916;46,48;23,688;52,64;10,584;23,52;10,584;23,52
"2711";2312330;0;432,575012207031;433,263304710388;0,39360349800901;433,884948730469;5;0;0;0;4;0;0;0;23;2;7;23;0;0;4;11;2;15;0;10,6666666666667;4,032;8,96;4,032;8,96;2,142;4,76;2,142;4,76
"2712";2312331;0;432,525756835938;433,204467773438;0,412554474515267;433,894958496094;4;0;0;1;3;0;0;0;24;2;6;24;0;0;5;9;3;15;0;10,6666666666667;4,032;8,96;4,032;8,96;2,268;5,04;2,268;5,04
"2713";2312333;5;425,877502441406;432,829048792521;2,19292904027334;434,211975097656;4;3;5;2;1;0;0;1;32;4;12;32;1;4;12;14;13;4;0;14,3333333333333;5,418;12,04;5,922;13,16;2,142;4,76;2,142;4,76
"2714";2312334;0;426,855560302734;428,695733388265;1,05304946379151;430,399810791016;10;14;19;1;1;0;5;1;45;1;50;45;8;14;10;40;21;3;0;24,6666666666667;9,324;20,72;11,088;24,64;3,024;6,72;3,024;6,72
"2715";2312335;4;434,291839599609;435,478463691578;0,919804318648729;439,814422607422;7;5;6;11;9;5;4;16;51;1;62;51;2;8;28;19;15;42;0;34,6666666666667;13,104;29,12;14,112;31,36;7,182;15,96;7,182;15,96
"2716";2312338;15;424,702392578125;431,811280716297;3,34935491313311;435,160614013672;8;4;8;2;6;1;5;6;46;2;38;46;21;6;9;12;13;25;0;19,6666666666667;7,434;16,52;8,19;18,2;4,788;10,64;4,788;10,64
"2717";2312341;51;425,346740722656;433,167506217957;2,41348525835098;436,519714355469;7;23;122;18;45;10;79;9;103;17;296;103;3;3;20;36;249;105;0;136,666666666667;51,66;114,8;52,038;115,64;44,604;99,12;44,604;99,12
"2718";2312344;0;425,721313476562;426,183614095052;0,22672551888501;426,502624511719;0;3;0;0;0;2;0;0;19;4;1;19;0;0;0;7;12;5;0;8;3,024;6,72;3,024;6,72;2,142;4,76;2,142;4,76
"2719";2312345;0;431,486541748047;433,490031683623;0,879533841297717;435,793121337891;19;18;15;38;10;13;21;37;97;14;157;97;8;27;61;54;57;61;0;77,6666666666667;29,358;65,24;32,76;72,8;14,868;33,04;14,868;33,04
"2720";2312346;0;429,881164550781;431,59620779532;0,774511763366879;433,569854736328;5;1;3;22;1;0;3;20;53;3;52;53;1;8;31;18;27;23;0;33;12,474;27,72;13,482;29,96;6,3;14;6,3;14
"2721";2312347;0;434,733093261719;438,491769097068;1,26052837812573;440,502563476562;52;2;1;4;34;5;3;10;65;7;104;65;55;32;8;12;22;47;0;29,6666666666667;11,214;24,92;15,246;33,88;8,694;19,32;8,694;19,32
"2722";2312349;0;427,588531494141;429,143388490419;0,794523293958128;430,720825195312;6;5;2;0;2;10;0;0;49;1;24;49;0;17;11;7;12;27;0;19;7,182;15,96;9,324;20,72;4,914;10,92;4,914;10,92
"2723";2312350;0;427,012878417969;427,841871337891;0,459401098169429;428,697235107422;1;3;0;0;0;0;0;0;21;1;3;21;0;6;9;4;6;0;0;6,33333333333333;2,394;5,32;3,15;7;0,756;1,68;0,756;1,68
"2724";2312351;19;434,199981689453;438,515000009924;1,30872427790341;439,645233154297;7;3;2;3;11;23;9;3;62;53;8;62;13;5;1;6;93;5;0;35;13,23;29,4;13,86;30,8;12,348;27,44;12,348;27,44
"2725";2312353;0;432,237121582031;433,950833869703;0,944795062598669;436,473388671875;2;10;3;4;1;6;2;2;36;0;30;36;0;11;17;5;9;24;0;18,3333333333333;6,93;15,4;8,316;18,48;4,158;9,24;4,158;9,24
"2726";2312354;12;425,747406005859;431,553996069191;1,85150985979066;434,256683349609;2;2;71;6;3;4;6;2;73;9;87;73;1;2;5;14;43;104;0;55,3333333333333;20,916;46,48;21,168;47,04;18,522;41,16;18,522;41,16
"2727";2312355;0;434,640777587891;434,648336181641;0,0052581509622442;434,65966796875;0;0;1;1;0;1;0;2;20;5;0;20;0;0;1;4;20;0;0;8,33333333333333;3,15;7;3,15;7;2,52;5,6;2,52;5,6
"2728";2312356;0;430,014465332031;435,23722302667;1,56218418143663;436,757690429688;4;22;9;6;5;15;10;11;63;36;46;63;17;17;20;19;17;55;0;37;13,986;31,08;16,128;35,84;9,072;20,16;9,072;20,16
"2729";2312358;20;425,487915039062;428,844957073915;0,956939483409992;429,419219970703;4;3;4;6;3;2;1;7;73;24;6;73;9;6;1;4;80;3;0;29,3333333333333;11,088;24,64;11,844;26,32;10,458;23,24;10,458;23,24
"2730";2312359;0;436,943389892578;439,055407640411;1,04530758157778;440,750305175781;2;0;0;14;2;0;1;18;45;2;35;45;25;9;3;4;0;41;0;16;6,048;13,44;7,182;15,96;5,166;11,48;5,166;11,48
"2731";2312360;0;432,754669189453;433,525850493332;0,486704061816952;434,563323974609;1;0;1;2;0;0;0;2;23;1;5;23;0;0;1;13;2;13;0;9,66666666666666;3,654;8,12;3,654;8,12;1,89;4,2;1,89;4,2
"2732";2312362;152;428,721313476562;433,115575703843;1,26670339930883;436,208282470703;48;98;40;43;44;104;42;34;186;164;289;186;63;44;52;110;226;144;0;177,333333333333;67,032;148,96;72,576;161,28;46,62;103,6;46,62;103,6
"2733";2312363;0;432,719573974609;433,569306472252;0,535236043761675;435,130279541016;2;0;1;2;0;0;0;1;23;0;6;23;0;1;12;2;3;11;0;9,33333333333333;3,528;7,84;3,654;8,12;1,764;3,92;1,764;3,92
"2734";2312491;1;476,999084472656;479,934972127279;1,22269797590052;483,604461669922;0;5;1;0;1;2;0;1;32;0;10;32;2;11;19;8;2;0;0;9,66666666666666;3,654;8,12;5,04;11,2;0,252;0,56;0,252;0,56
"2735";2312492;0;430,631134033203;430,751913452148;0,101369954495895;430,98388671875;0;0;0;0;0;0;0;0;10;0;0;10;0;2;8;0;0;0;0;2,66666666666667;1,008;2,24;1,26;2,8;0;0;0;0
"2736";2312493;0;471,944213867188;473,698163133986;1,00100365759775;476,760040283203;5;50;3;8;3;29;8;7;75;2;111;75;0;31;93;42;21;1;0;52,3333333333333;19,782;43,96;23,688;52,64;2,772;6,16;2,772;6,16
"2737";2312495;0;492,272796630859;494,107872486115;0,825920964346356;495,425415039062;17;2;0;2;12;1;0;0;30;6;28;30;15;8;5;7;20;9;0;13,6666666666667;5,166;11,48;6,174;13,72;3,654;8,12;3,654;8,12
"2738";2312496;6;443,543823242188;448,972335990818;1,59545036905777;451,779388427734;1;1;15;30;1;1;14;36;75;3;96;75;8;15;76;63;12;0;0;50,3333333333333;19,026;42,28;20,916;46,48;1,512;3,36;1,512;3,36
"2739";2312498;0;439,395050048828;440,901023031283;0,778651674077055;442,603240966797;26;7;1;1;24;4;3;5;48;5;66;48;1;10;38;11;9;50;0;36;13,608;30,24;14,868;33,04;7,434;16,52;7,434;16,52
"2740";2312499;0;442,200012207031;444,510458809989;1,10850902559901;446,350311279297;0;0;38;0;0;0;21;1;38;0;60;38;2;4;56;30;6;0;0;30,6666666666667;11,592;25,76;12,096;26,88;0,756;1,68;0,756;1,68
"2741";2312501;0;504,842803955078;505,296377042445;0,224385999691926;505,934753417969;0;0;4;1;0;0;2;0;34;3;4;34;1;17;20;3;0;0;0;7,66666666666667;2,898;6,44;5,04;11,2;0;0;0;0
"2742";2312502;2;435,834503173828;438,239075513663;1,12412950777916;443,841735839844;11;18;37;16;18;8;36;13;70;5;152;70;4;14;46;65;60;38;0;69,6666666666667;26,334;58,52;28,098;62,44;12,348;27,44;12,348;27,44
"2743";2312503;1;441,567962646484;443,037313461304;0,939516761422922;447,150939941406;14;6;26;5;8;8;20;4;53;1;90;53;0;8;22;23;53;38;0;45,3333333333333;17,136;38,08;18,144;40,32;11,466;25,48;11,466;25,48
"2744";2312505;0;435,067321777344;444,267218136093;7,52860221104373;455,814086914062;14;17;20;25;52;21;16;49;95;157;57;95;147;18;116;28;0;0;0;48;18,144;40,32;20,412;45,36;0;0;0;0
"2745";2312507;0;438,986968994141;444,068087160845;4,95702057548905;452,860595703125;121;9;37;9;85;4;95;10;92;22;348;92;32;155;176;73;26;0;0;91,6666666666667;34,65;77;54,18;120,4;3,276;7,28;3,276;7,28
"2746";2312508;0;481,490325927734;482,708866442664;0,62894028202816;484,171936035156;3;2;3;1;1;1;4;5;39;3;17;39;9;10;15;8;15;2;0;13,3333333333333;5,04;11,2;6,3;14;2,142;4,76;2,142;4,76
"2747";2312510;0;444,466217041016;447,651955848883;2,27009658093442;451,175201416016;16;33;5;4;0;2;4;3;54;8;59;54;29;14;36;25;15;2;0;26;9,828;21,84;11,592;25,76;2,142;4,76;2,142;4,76
"2748";2312511;6;471,861724853516;473,275865448188;1,05062795771285;479,18798828125;33;1;2;13;39;0;1;10;62;13;86;62;1;60;42;33;25;0;0;33,3333333333333;12,6;28;20,16;44,8;3,15;7;3,15;7
"2749";2312572;0;433,163818359375;437,053909866898;4,6169337551499;444,669464111328;3;0;0;0;0;0;0;2;22;0;5;22;25;1;1;0;0;0;0;0,333333333333333;0,126;0,28;0,252;0,56;0;0;0;0
"2750";2312573;11;429,462799072266;433,097530077862;0,875831287512795;434,448333740234;21;11;9;12;20;10;9;18;76;20;90;76;2;1;12;33;61;77;0;61;23,058;51,24;23,184;51,52;17,388;38,64;17,388;38,64
"2751";2312574;20;425,952514648438;427,287849529836;0,922467035349498;430,533050537109;19;13;7;12;15;44;16;22;73;41;107;73;7;19;42;61;76;16;0;65;24,57;54,6;26,964;59,92;11,592;25,76;11,592;25,76
"2752";2312575;26;433,359680175781;438,642378459605;2,04174045819418;441,368347167969;4;43;30;7;7;44;14;8;101;7;150;101;13;8;26;63;70;78;0;79;29,862;66,36;30,87;68,6;18,648;41,44;18,648;41,44
"2753";2312576;0;430,929992675781;432,540372872058;0,863509770370808;433,959655761719;0;0;2;13;2;0;0;17;47;4;30;47;2;21;9;5;14;30;0;19,3333333333333;7,308;16,24;9,954;22,12;5,544;12,32;5,544;12,32
"2754";2312577;7;426,621307373047;431,29638449929;2,22173871624935;435,481628417969;8;4;11;3;10;4;2;5;63;2;45;63;8;18;29;8;19;28;0;28;10,584;23,52;12,852;28,56;5,922;13,16;5,922;13,16
"2755";2312579;6;425,914367675781;432,614987408673;2,58047104184511;436,316009521484;2;1;2;3;3;0;1;4;38;8;8;38;10;7;4;4;17;12;0;12,3333333333333;4,662;10,36;5,544;12,32;3,654;8,12;3,654;8,12
"2756";2312580;9;424,642364501953;432,767964330213;2,01931840910311;433,986785888672;3;0;2;3;13;0;2;1;34;17;7;34;3;3;2;8;25;17;0;17,3333333333333;6,552;14,56;6,93;15,4;5,292;11,76;5,292;11,76
"2757";2312582;2;430,398376464844;431,212483174092;1,07358303106885;434,084228515625;0;2;3;3;0;1;2;0;26;2;9;26;6;10;11;7;2;1;0;7;2,646;5,88;3,906;8,68;0,378;0,84;0,378;0,84
"2758";2312583;15;426,58349609375;430,703904741266;1,97169550064633;432,961486816406;0;0;8;12;0;1;5;6;57;4;28;57;0;6;21;14;20;28;0;27,6666666666667;10,458;23,24;11,214;24,92;6,048;13,44;6,048;13,44
"2759";2312584;22;428,88818359375;434,314478020919;1,49826832267193;435,360260009766;8;9;7;2;6;10;6;6;60;42;12;60;12;11;12;9;18;52;0;30,3333333333333;11,466;25,48;12,852;28,56;8,82;19,6;8,82;19,6
"2760";2312585;0;437,999420166016;439,426954838268;0,6368365148594;440,929168701172;0;1;2;9;0;0;4;7;34;2;21;34;0;3;7;12;12;23;0;18;6,804;15,12;7,182;15,96;4,41;9,8;4,41;9,8
"2761";2312587;0;428,947021484375;430,887617284601;1,28587598298729;432,477569580078;4;23;2;0;2;10;1;38;96;42;38;96;2;3;14;54;68;35;0;57;21,546;47,88;21,924;48,72;12,978;28,84;12,978;28,84
